total_population,california_county,approximate_location,ces_4_0_score,ces_4_0_percentile_range,ozone,pm2_5,diesel_pm,drinking_water,lead,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score,twocounty
5229,Fresno,Fresno,41.3,75-80%,0.062,13.70838432,0.067,733.95,56.31,0,1216.31132,968.0997023,1.2,1.9,0,0,0,42.03,5.13,73.02,12.64,37.4,16.3,63.5,16.3,23.8,77.59,8.05,Other County
6471,Madera,Unincorporated Madera County area,41.3,75-80%,0.058,12.18145227,0.092,466.7,26.78,290.22,820.8983053,779.7706042,0.5,3.2,0.135,4,4,49.75,6.07,96.07,31.97,30.1,4.3,33.6,8.8,10.2,65.53,6.8,Other County
5204,Los Angeles,South Whittier,41.27,75-80%,0.048,11.80803464,0.102,709.24,80.73,0,3459.773905,741.1810334,6.5,7.55,0.06,2,4.45,50.72,6.19,47.14,18.43,21.7,7.5,34.3,8.9,24,64.25,6.66,Los Angeles
1843,Los Angeles,Long Beach,41.27,75-80%,0.04,11.64459056,0.284,339.04,83.81,0,17321.66634,914.8430107,0,19.5,1.465,10,2,56.13,6.85,88.32,17.92,29.3,7.1,40.8,3.6,20.8,58.05,6.02,Los Angeles
4284,San Bernardino,San Bernardino,41.27,75-80%,0.07,11.76292964,0.116,718.42,54.38,0,1030.786977,666.4146482,12,0,0.135,0,0,43.11,5.26,66.79,19.48,34,7.9,47.1,10.6,13,75.57,7.84,Other County
2942,Alameda,Oakland,41.25,75-80%,0.029,9.478637686,0.381,110.41,87.93,0,446.5126546,324.2109418,6.15,39.55,0.185,14,0,41.26,5.04,99.29,10.29,40.3,25.4,46.3,11.3,29.8,78.95,8.19,Other County
4006,Kern,Bakersfield,41.25,75-80%,0.065,15.69504929,0.453,630.13,45.59,0,34.73306593,958.6630741,0,1,0.345,0,0,43.16,5.27,81.79,17.62,18.6,7.2,52.5,6.1,25.5,75.46,7.83,Other County
4501,Kern,California City,41.24,75-80%,0.059,6.65092665,0.008,676.38,53.89,0,609.1829936,217.5773096,53.5,9.9,1.65,0,17,45.38,5.54,83.1,17.07,31.9,0,55.8,16.2,10.9,71.74,7.44,Other County
7091,San Mateo,East Palo Alto,41.22,75-80%,0.034,8.20283271,0.346,508.93,93.62,0,116.4040019,1798.483642,8.45,13.9,2.345,12,0,51.01,6.23,61.77,10.86,28.6,8.4,30,5.4,28.7,63.8,6.62,Other County
3195,Los Angeles,Los Angeles,41.21,75-80%,0.046,12.00885913,0.124,787.94,85.6,0,1941.170024,1091.163876,10.75,8.75,0.99,0,0,54.22,6.62,63.71,11.71,26.4,17.8,51.8,4,29.9,60,6.22,Los Angeles
4454,Los Angeles,Los Angeles,41.2,75-80%,0.05,11.97617641,1.38,787.94,49.83,0,1392.261007,1781.690134,4.55,20.75,0.545,0,0,56.93,6.95,53.18,12.08,10.3,7.4,30,5,22.9,57.14,5.93,Los Angeles
1521,Kern,Unincorporated Kern County area,41.19,75-80%,0.061,10.34679667,0.031,519.59,67.94,0,452.5669911,99.96696716,10.4,102,0.85,0,6.6,49.57,6.05,34.66,17.02,31.8,8,60.5,10.9,13.3,65.61,6.81,Other County
2181,Los Angeles,Burbank,41.19,75-80%,0.059,11.75527544,0.207,787.01,33.61,0,1368.020691,2027.100551,55,27.3,1.725,6,0.8,63.92,7.8,21.83,7.56,9.2,29.6,52.6,7.7,30,50.88,5.28,Los Angeles
3367,Sacramento,Arden-Arcade,41.18,75-80%,0.048,9.461233991,0.048,506.59,64.21,0,105.3875656,1021.949513,6,46,0.32,4,0,43.14,5.27,115.24,14.54,11.8,3.7,55.1,7.9,29.1,75.36,7.82,Other County
5324,Los Angeles,Los Angeles,41.17,75-80%,0.065,12.13614247,0.203,726.64,63.66,0,630,2745.076287,54,12.75,0.505,0,0,60.25,7.36,75.02,13.8,12.9,8.1,26.5,5.5,19.8,53.95,5.6,Los Angeles
4423,Merced,Unincorporated Merced County area,41.17,75-80%,0.055,12.25287616,0.113,682.66,57.15,461.88,8.26913,499.1499476,0,10.5,0.03,2,0,42.98,5.25,142.09,32.56,19.6,8.8,50.4,12.1,21.2,75.62,7.84,Other County
3674,San Francisco,San Francisco,41.16,75-80%,0.029,8.646736357,0.971,258.79,57.68,0,387.9523316,726.5055315,26.5,1.5,2.87,10,0,42.73,5.22,74.41,8.4,33.8,37.9,56.4,18.1,20.7,76.04,7.89,Other County
9934,Orange,Santa Ana,41.15,75-80%,0.048,11.95101219,0.266,409.36,94.42,0,3601.183268,906.6777698,23.4,5,1.55,0,0.3,55.35,6.76,44.09,11.36,36.8,28.4,41.3,4.4,22.2,58.7,6.09,Other County
8439,Stanislaus,Unincorporated Stanislaus County area,41.15,75-80%,0.052,10.82193403,0.347,796.54,45.65,16456.09,508.463674,767.9156023,1.2,0,0.4,0,0,49.71,6.07,45.78,15.78,22.6,14.8,34.3,9.6,17.7,65.35,6.78,Other County
5766,Santa Barbara,Goleta,41.13,75-80%,0.04,8.102836607,0.177,327.1,56.04,309.07,160.298645,1106.481464,11,85.75,1.26,11,2.5,56.48,6.9,31.22,10.69,17.7,10.6,38.8,9.3,17.3,57.5,5.96,Other County
5519,Sacramento,Rancho Cordova,41.12,75-80%,0.049,8.962395255,0.308,476.08,38.8,0,67.14986417,2050.485934,18.3,37.55,0.475,5,0,49.89,6.09,53.38,15.81,23.4,10,54.7,8.4,21.4,65.07,6.75,Other County
4309,San Bernardino,Bloomington,41.1,75-80%,0.069,12.27638077,0.203,957.34,54.93,0,1547.473999,2369.454072,0,0.5,0.5,0,0.5,53.98,6.59,74.39,20.37,44.5,16.4,52.1,3,12.8,60.11,6.24,Other County
3052,Los Angeles,Los Angeles,41.09,75-80%,0.058,11.54284994,0.185,726.64,51.19,0,1099.276001,1051.128305,37.5,10,0.335,4,4,59.07,7.21,59.61,14.27,7.6,7.1,38.2,5.8,28.4,54.92,5.7,Los Angeles
3689,Butte,Chico,41.09,75-80%,0.049,8.783533017,0.264,279.88,67.54,60.21,1.4596477,1091.910965,63,63.1,0.42,2,9,57.65,7.04,48.77,11.12,20,0.9,51.4,11.3,26.8,56.27,5.84,Other County
5084,Los Angeles,Inglewood,41.06,75-80%,0.044,11.87102583,0.215,443.83,61.47,0,3073.556681,782.0846437,0.25,1.35,0.395,0,3.7,44.37,5.42,93.43,18.08,12.9,4.4,35.3,6.1,24.9,73.05,7.58,Los Angeles
5942,Los Angeles,Los Angeles,41.06,75-80%,0.059,11.0936932,0.122,726.64,48.39,5.51,493.4943415,911.9347794,0,22,0.35,4,1.5,53.46,6.53,56.97,13.9,21.9,8.4,26.1,6,22.3,60.63,6.29,Los Angeles
5240,San Bernardino,Montclair,41.05,75-80%,0.061,13.37041249,0.729,709.43,29.55,0,706.832011,2205.89889,3.7,0.6,0.235,1,0.25,50.65,6.18,67.26,18.87,20.8,13.4,33.8,5.2,19.4,63.99,6.64,Other County
3042,Los Angeles,Los Angeles,41.05,75-80%,0.06,11.18491889,0.143,726.64,63.24,0,485.6119969,1026.456359,0.1,9.25,0.36,4,1.2,50.07,6.11,58.61,13.1,16.1,10.8,27.7,5.7,22.3,64.73,6.71,Los Angeles
10201,Stanislaus,Oakdale,41.05,75-80%,0.053,11.27376719,0.168,575.95,34.32,1753.07,305.5466614,599.6024807,8,5,0.325,6,7.4,55.6,6.79,66.09,22.12,16.5,3.1,39,14.8,14.9,58.29,6.05,Other County
5193,Contra Costa,Antioch,41.02,75-80%,0.044,8.738928229,0.221,241.06,83.39,0,280.5746664,691.1693811,3.7,50.75,0.31,13,0,44.35,5.41,171.45,23.43,22.7,14.6,23.3,3.3,26.2,73.03,7.58,Other County
3358,Orange,Santa Ana,41.01,75-80%,0.048,11.80799491,0.199,409.36,86.2,0,5353.666667,942.3963937,9.7,8.8,1.03,0,1,54.25,6.62,48.82,12.58,52.5,12.9,32.4,2.5,30.1,59.69,6.19,Other County
4819,Orange,Anaheim,41.01,75-80%,0.047,12.04660235,0.313,471.41,80.82,0.06,4570,2416.295498,1.5,0,0.11,0,0,49.27,6.02,54.28,11.87,39.4,12.2,44.4,6.2,27.1,65.72,6.82,Other County
4192,Orange,Tustin,41,75-80%,0.049,11.8470624,0.569,390.96,55.93,0,4527.359945,6166.939835,4.5,1,0.195,0,0,48.32,5.9,38.35,12.27,31.2,15.1,53.7,5.8,36.4,66.99,6.95,Other County
5433,Los Angeles,West Covina,40.99,75-80%,0.058,11.99285095,0.237,719.28,77.21,0,1819.547974,1810.624244,12,3.3,0.08,3,0,54.85,6.7,53.05,11.61,21,6.5,37.1,5.3,17.2,59.01,6.12,Los Angeles
6878,Sutter,Yuba City,40.99,75-80%,0.047,9.494442807,0.355,562.19,46.61,212.02,1.5575819,824.0219329,4,3,0.32,7,0,46.77,5.71,50.06,19.99,23.2,12.8,46.4,5.7,20.3,69.19,7.18,Other County
2506,San Diego,Chula Vista,40.96,75-80%,0.041,11.04490341,0.141,336.75,59.73,0,906.955953,1017.62893,10,14.05,0.32,5,0.7,45.46,5.55,62.69,12.17,33.3,18.2,45.7,16.4,22.7,71.13,7.38,Other County
4773,Los Angeles,West Puente Valley,40.96,75-80%,0.057,12.01253125,0.062,831.85,74.15,0.05,2021.449626,704.5256911,24,16.85,0.52,3,0.5,59.35,7.25,41.82,13.53,31.3,21.5,28.8,5,19.4,54.48,5.65,Los Angeles
3221,Los Angeles,Los Angeles,40.95,75-80%,0.048,12.08514397,0.243,787.94,45.39,0,1682.291626,1426.912014,0.95,6.5,0.175,0,0.5,47.83,5.84,52.8,15.82,9.5,39.2,44.4,5.4,34.3,67.6,7.01,Los Angeles
7837,Tulare,Unincorporated Tulare County area,40.95,75-80%,0.065,12.57375457,0.056,833.72,63.45,977.17,267.9623286,131.6779724,4,12.05,0,4,0,50.8,6.2,33.11,12.73,33.3,19.1,57.1,9.5,20.4,63.64,6.6,Other County
8053,San Mateo,San Bruno,40.95,75-80%,0.034,8.602290499,0.388,257.98,79.08,0,184.5440012,1098.858229,11.95,80.85,0.525,9,3.35,51.5,6.29,57.65,12.16,25.6,12,23.6,6.4,27.4,62.77,6.51,Other County
5833,San Bernardino,Fontana,40.94,75-80%,0.07,12.22669858,0.072,751.64,57.48,0,2041.990713,459.7379702,0.1,0,0.51,0,0,43.13,5.27,52.83,16.26,29.1,10.4,54.1,8.8,24.4,74.95,7.77,Other County
3230,San Diego,San Diego,40.93,75-80%,0.043,13.01188031,0.377,312.86,43.24,0,973.8321736,820.8891584,0,5,0.1,20,0,41.94,5.12,68.94,17.91,35.5,21.9,54,9.8,23.9,77.05,7.99,Other County
3279,San Diego,San Diego,40.93,75-80%,0.044,10.05069906,0.164,312.86,96.48,0,285.3054301,495.9428671,4.95,6,0.675,12,9.5,49.97,6.1,62.59,12.14,17.5,7.8,36,10.1,21.3,64.66,6.71,Other County
4984,Orange,Garden Grove,40.92,75-80%,0.045,11.79180227,0.281,480.16,60.58,0.18,4454.506795,2837.704776,0,10.75,0.06,0,0,47.6,5.81,32.37,11.69,32.6,25.6,48,5.9,28.5,67.88,7.04,Other County
4147,Los Angeles,Westmont,40.91,75-80%,0.043,12.11332221,0.084,373.79,75.22,0.17,6773.363363,748.6045308,12.6,1,0.02,0,0.95,43.46,5.31,139.63,19.73,12.2,0,22.5,12.8,28.1,74.33,7.71,Los Angeles
4349,Los Angeles,Lancaster,40.9,75-80%,0.062,7.36594733,0.192,441.8,52.32,0,4528.711202,1095.019653,0,3,0.71,0,0,41.8,5.1,158.01,21.59,15.4,6,50.5,4.8,24.5,77.25,8.01,Los Angeles
10032,San Bernardino,Ontario,40.9,75-80%,0.061,13.46677129,0.173,796.65,15.38,17.29,1397.259298,400.8270937,0.5,32.1,0.82,4,1,57.42,7.01,51.69,17.64,13.3,2,22.9,4.7,22.1,56.23,5.83,Other County
4748,Los Angeles,Lawndale,40.89,75-80%,0.043,12.02658065,0.104,367.67,62.89,0,7420.433187,1332.893178,0.1,4.5,0.455,5,2,48.79,5.96,50.53,12.09,28.7,14.4,41.7,5.3,25.4,66.17,6.86,Los Angeles
6353,San Joaquin,Manteca,40.89,75-80%,0.049,10.94512449,0.302,961.49,21.43,3030.16,597.7100016,1205.695572,0,4.3,0.05,0,0,45.72,5.58,90.89,21.74,14.3,4.5,27.5,9.3,14.6,70.61,7.32,Other County
11600,Madera,Madera,40.88,75-80%,0.058,12.68686358,0.132,571.02,33.44,1.47,72350.74401,717.0412399,0.5,11.5,0.685,0,0,50.24,6.13,93.82,29.96,19.7,11,27.4,3.1,10.8,64.25,6.67,Other County
6018,Los Angeles,Los Angeles,40.88,75-80%,0.06,11.49534692,0.177,726.64,50.43,0,1034.27535,2509.978931,36.5,3,0.05,4,0.2,52.77,6.44,40.88,14.46,12.8,10.6,32.5,3.9,27.3,61.17,6.35,Los Angeles
2422,Los Angeles,Los Angeles,40.87,75-80%,0.047,12.18410918,0.62,787.94,95.88,0,2100.250672,1250.225218,7,0,0.175,0,0,53.12,6.49,45.55,11.24,41.3,45.3,70.1,4.4,29.2,60.75,6.3,Los Angeles
6569,Merced,Winton,40.87,75-80%,0.057,11.72448473,0.065,609.43,63.51,3305.06,44.25386807,398.5312183,12,3,0,0,0.1,42.33,5.17,86.54,24.37,48.8,24.6,54.6,17.3,8.6,76.23,7.91,Other County
4038,Kern,Bakersfield,40.87,75-80%,0.065,15.69504929,0.465,637.68,52.79,0,32.83620007,1111.776569,0,0,0.45,0,0,45.07,5.5,81.79,17.62,25.5,7,56.9,4.5,20.3,71.59,7.43,Other County
7403,Los Angeles,Downey,40.85,75-80%,0.046,12.11827006,0.145,580.68,71.67,0,4688.586629,1416.165243,12.6,11.25,3.405,10,2.6,65.56,8,38.85,16.04,21.4,10.5,24.8,6.6,11.2,49.19,5.1,Los Angeles
6076,Stanislaus,Unincorporated Stanislaus County area,40.84,75-80%,0.051,9.427264159,0.036,918.43,51.04,795.6,31.61223283,475.3017389,29.6,57.75,2.4,37,16,64.14,7.83,38.41,12.98,33.3,9,37.3,9.3,9.6,50.27,5.22,Other County
7970,Kern,Bakersfield,40.83,75-80%,0.066,16.1264379,0.116,625.12,35.33,0.03,58.9297676,396.9748742,0,3,0.175,0,5,41.02,5.01,78.11,21.13,43.4,17.4,58.2,4.7,21,78.58,8.15,Other County
