total_population,california_county,approximate_location,ces_4_0_score,ces_4_0_percentile_range,ozone,pm2_5,diesel_pm,drinking_water,lead,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score,twocounty
4892,Los Angeles,Alhambra,30.96,60-65%,0.053,11.71806688,0.207,797.88,67.89,0,1419.827677,734.1925532,9.25,37.95,0.57,0,0,54.52,6.66,31.42,9.09,12.8,19.1,32.6,3.3,22.7,44.84,4.65,Los Angeles
5449,Los Angeles,Los Angeles,30.89,60-65%,0.045,11.66867744,0.234,440.64,78.34,0,2220.71464,812.2886671,0,14.3,0.32,8,0,48.71,5.95,44.64,12.9,28.3,9.3,53.8,5.6,14.6,50.08,5.19,Los Angeles
6895,Los Angeles,Santa Clarita,30.88,60-65%,0.067,10.26891771,0.127,586.1,42.61,0,267.207695,1615.060047,0,0,0.235,2,2,42.99,5.25,56.88,14.78,18.6,5.5,32.6,6.3,17.4,56.71,5.88,Los Angeles
7655,Los Angeles,Palmdale,30.84,60-65%,0.062,8.04000145,0.101,289.8,44.46,0,4104.859823,609.0121905,0.25,0,0.55,0,0,32.04,3.91,69.75,15.77,34.1,16.6,36.8,10.9,28.8,76.01,7.88,Los Angeles
3870,Los Angeles,Palmdale,30.84,60-65%,0.062,8.805468694,0.107,289.8,45.62,0,2741.224711,654.8444891,0.25,0,0.295,0,0,32.07,3.92,79.73,18.78,33.9,11.2,50.5,5.8,19.4,75.9,7.87,Los Angeles
5826,Los Angeles,Santa Clarita,30.81,60-65%,0.066,9.834015442,0.13,586.08,31.64,0,182.5536321,2764.854881,12,13.3,0.31,0,16.25,52.31,6.39,49.57,13.41,9.4,5.9,25.6,4.5,23.2,46.51,4.82,Los Angeles
5413,Los Angeles,Long Beach,30.81,60-65%,0.041,11.59019633,0.077,339.04,69.15,0,16381.75627,824.9119601,7,25.65,0.88,11,2,54.47,6.65,53.01,13.04,4.9,1.4,14.1,3.7,12.6,44.66,4.63,Los Angeles
2176,Los Angeles,Azusa,30.8,60-65%,0.06,11.6022037,0.16,365.81,78.71,0,1258.427989,2090.384487,1,1.2,0.21,0,0,44.44,5.43,71.92,17.02,14.3,10.8,26.9,3.9,24.4,54.73,5.68,Los Angeles
4945,Los Angeles,Los Angeles,30.68,60-65%,0.067,11.39127667,0.186,726.64,62.48,0,606.9336599,1974.184251,0,0,0.105,0,0,43.61,5.32,52.76,11.39,20.1,9.4,19.9,7.9,9.3,55.54,5.76,Los Angeles
6210,Los Angeles,Palmdale,30.67,60-65%,0.062,7.693213732,0.056,441.8,54.94,0,9113.273112,1442.590971,0,0,0.175,0,0,35.79,4.37,51.51,15.95,23.6,7.5,32.4,7.5,19,67.67,7.02,Los Angeles
4175,Los Angeles,Los Angeles,30.66,60-65%,0.048,11.95832752,0.232,787.94,59.1,0,1619.383016,1200.529383,0.1,8.3,0.14,0,0,46.01,5.62,44.3,11.62,15.7,21.6,25.5,5.5,20.8,52.61,5.46,Los Angeles
6349,Los Angeles,Los Angeles,30.65,55-60%,0.066,11.18869203,0.149,726.64,58.77,0,707.3280029,1962.602278,2,0,0.1,0,8.25,49.88,6.09,46.53,11.42,12.6,6.5,26.6,4.6,17.9,48.51,5.03,Los Angeles
3720,Los Angeles,Los Angeles,30.65,55-60%,0.053,11.68192709,0.227,488.79,65.12,0,1390.919027,1771.936816,1.7,3,0.2,2,0,47.59,5.81,47.69,12.3,25.5,9,35.8,3.1,27.2,50.84,5.27,Los Angeles
3702,Los Angeles,Los Angeles,30.64,55-60%,0.065,11.2582362,0.058,726.64,68.58,0,784.3176677,821.6798096,0,0.3,0.1,0,0,37.78,4.61,30.87,16.86,19.9,23.3,42.6,10.1,33.9,64.03,6.64,Los Angeles
6760,Los Angeles,Monterey Park,30.64,55-60%,0.051,12.135676,0.152,748.7,67.73,0,2064.969625,498.7806786,1.75,18,0.45,0,3.2,53.32,6.51,38.51,9.86,13.7,20.5,32.4,5.9,20,45.37,4.71,Los Angeles
4155,Los Angeles,Los Angeles,30.61,55-60%,0.054,11.55230672,0.091,488.79,74.7,0,1324.885335,670.5790782,9.25,3,0.125,2,0,43.03,5.25,47.69,12.3,26.8,14.9,34.6,8.4,19.7,56.16,5.83,Los Angeles
1783,Los Angeles,Inglewood,30.59,55-60%,0.043,12.02199197,0.171,443.83,22.56,0,4594.339925,1282.021782,0,18.75,0.035,0,0.2,38.73,4.73,93.35,17.23,1.3,0,18,6.2,27.2,62.34,6.47,Los Angeles
3000,Los Angeles,Los Angeles,30.56,55-60%,0.049,11.65656905,0.597,440.64,29.19,0.01,1533.238017,1367.761873,17.75,27.5,0.745,0,8.8,59.01,7.2,19.89,9.02,5.5,10.7,28.7,2.1,24.4,40.9,4.24,Los Angeles
3226,Los Angeles,Los Angeles,30.56,55-60%,0.046,11.74486853,0.87,753.28,57.89,0,1954.944743,2386.836899,20.25,36.5,1.6,7,2,69.87,8.53,29.52,9.78,21.8,5.3,26,1.9,20,34.53,3.58,Los Angeles
3701,Los Angeles,Los Angeles,30.52,55-60%,0.048,12.08514397,0.348,787.94,50.9,0,1714.44102,1102.203936,1.75,6.75,0.125,0,0.5,48.7,5.95,45.85,13.57,7.4,32.1,29.5,4.1,26.8,49.48,5.13,Los Angeles
4711,Los Angeles,Glendale,30.41,55-60%,0.056,11.77362275,0.087,685.63,43.04,0,1205.453318,554.2035836,18,0,0.15,6,0.3,44.07,5.38,30.96,16.84,15.1,23.2,23.5,9.8,24.9,54.49,5.65,Los Angeles
3667,Los Angeles,Los Angeles,30.4,55-60%,0.067,10.86166993,0.296,726.64,58.1,0,305.3366649,1734.364302,0,0,0.05,0,0,41.97,5.12,63.98,13.45,25.5,13.8,44.1,2.7,23.4,57.19,5.93,Los Angeles
2521,Los Angeles,Los Angeles,30.39,55-60%,0.05,11.9949196,0.106,787.94,44.66,0,1408.693359,915.4867573,0,2,1.06,6,0.2,47.78,5.83,43.46,21.11,4.5,16.5,17,6,19.1,50.22,5.21,Los Angeles
4170,Los Angeles,Valinda,30.39,55-60%,0.055,12.09913498,0.055,756.45,77.55,0,2051.420024,435.1844552,0,1.5,0.145,2,0,41.16,5.03,63.97,15.85,29.6,8.6,33.9,5,17,58.3,6.05,Los Angeles
2962,Los Angeles,Los Angeles,30.34,55-60%,0.067,11.40346339,0.205,726.64,72.94,0,498.4576772,2777.346895,0,0,0.05,3,2.05,50.47,6.16,52.54,13.58,8.9,10.5,20.4,8.8,16.1,47.46,4.92,Los Angeles
4183,Los Angeles,Burbank,30.3,55-60%,0.059,11.47660575,0.211,785.58,71.23,0,1133.731018,915.2241051,40.8,47.6,0.485,6,0.2,62.33,7.61,35.09,11.03,11.3,4.3,16.6,4.2,10.4,38.39,3.98,Los Angeles
5778,Los Angeles,Los Angeles,30.3,55-60%,0.047,11.98031852,0.183,787.94,42.66,0,1779.460633,1250.936841,1.85,25,0.855,0,8,56.75,6.93,49.26,11.24,8.1,3.5,28.2,3.5,17.2,42.15,4.37,Los Angeles
4512,Los Angeles,Long Beach,30.2,55-60%,0.042,11.7349837,0.088,339.04,61.32,0,10532.30664,1073.949126,7,20,0.415,0,1,46.94,5.73,51.48,10.81,13.1,7.9,27.3,1.7,18.5,50.8,5.27,Los Angeles
4202,Los Angeles,Los Angeles,30.12,55-60%,0.046,11.74226684,0.678,440.64,26.34,0,1946.929993,2033.178603,8,15,0.96,7,0.45,55.8,6.81,34.5,11.8,8.6,2.1,19,1.4,22.1,42.63,4.42,Los Angeles
3687,Los Angeles,Los Angeles,30.09,55-60%,0.038,11.55914703,0.192,391.08,56.74,0,3647.653442,389.698611,11.2,122.5,0,8,0,44.29,5.41,103.61,14.57,7.1,8.2,29.5,7.9,18.7,53.64,5.56,Los Angeles
5382,Los Angeles,Los Angeles,30.08,55-60%,0.058,11.56304345,0.497,726.64,5.64,8.23,540.9040019,2500.157901,0,15,0.185,4,0,52.26,6.38,38.86,15.38,8.7,4.5,15,3.1,16.3,45.44,4.71,Los Angeles
5822,Los Angeles,Lake Los Angeles,30.07,55-60%,0.064,7.410784666,0.004,336.91,42.9,6390.82,806.466685,152.0570539,0,0,0,0,0,28.03,3.42,110.17,16.89,32,15.5,51.9,11,21.9,84.69,8.78,Los Angeles
6249,Los Angeles,Altadena,30.02,55-60%,0.059,11.38721662,0.081,694.97,83.11,0,1160.112345,798.7383414,1.2,3.75,0.05,2,4,47.24,5.77,38.56,8.93,17,6.9,33.7,7.3,25.2,50.17,5.2,Los Angeles
3045,Los Angeles,Los Angeles,30,55-60%,0.045,11.76013155,0.313,440.64,46.25,0,2024.686971,731.8543413,0,9.25,0.275,5,0,43.27,5.28,35.21,12.29,7,12.2,17.5,6.5,28.5,54.74,5.68,Los Angeles
4153,Los Angeles,Whittier,29.96,55-60%,0.05,11.87620582,0.201,670.58,68.35,0,2752.380005,1000.422489,0.25,9,0.36,0,0,47.66,5.82,58.56,22.81,9.2,2.3,25.9,5.2,9.1,49.63,5.15,Los Angeles
2396,Los Angeles,Los Angeles,29.93,55-60%,0.05,11.92720438,0.065,787.94,62.24,0,1366.420024,1110.908573,0,0,0.43,6,0.2,46.96,5.73,43.46,21.11,3.6,4.5,13,6.6,14,50.31,5.22,Los Angeles
3422,Los Angeles,Los Angeles,29.92,55-60%,0.048,11.85554635,0.166,787.94,84.43,0,1679.649984,1032.33664,0.25,4.5,1.275,0,0,49.84,6.09,31.63,12.33,2.7,15.3,18.6,3.3,27.3,47.4,4.92,Los Angeles
6068,Los Angeles,View Park-Windsor Hills,29.9,55-60%,0.044,11.87615491,0.097,657,67.1,0,2733.506592,958.5409781,0.7,10.75,0.1,0,0.2,41.73,5.1,130.09,15.36,3.9,0,16.5,11.4,23,56.56,5.87,Los Angeles
3445,Los Angeles,Lancaster,29.84,55-60%,0.062,7.054248982,0.057,564.5,45.57,0,6736.416585,436.977424,0,0,0.125,0,0.2,30.37,3.71,154.47,23.65,17.1,3.9,50.7,6,22.7,77.56,8.05,Los Angeles
4433,Los Angeles,Palmdale,29.79,55-60%,0.062,7.800967181,0.121,289.8,43.45,0,7171.846802,609.6974013,0,0,0,0,0,27.61,3.37,125.16,23.3,29.3,9.5,64,8.5,21,85.19,8.84,Los Angeles
3875,Los Angeles,Unincorporated Los Angeles County area,29.79,55-60%,0.067,10.91960855,0.083,681.45,44.32,0.16,674.7916666,2415.424348,0.4,0.5,0,0,1.65,43.35,5.29,63.98,13.45,18.4,17.9,22.9,5,14,54.25,5.63,Los Angeles
2796,Los Angeles,Los Angeles,29.78,55-60%,0.047,12.02897507,0.2,787.94,49,0,1711.56836,1248.867438,1,5,0.35,0,0.25,47.89,5.85,29.89,8.91,14,35.4,38.8,7.6,35.5,49.1,5.09,Los Angeles
7154,Los Angeles,Whittier,29.78,55-60%,0.051,11.96654299,0.167,477.32,77.1,0,2571.782328,895.6854709,1.2,0,0.125,3,0.2,45.18,5.52,52.37,19.63,11.7,5.9,25.9,3.2,14.8,52.03,5.4,Los Angeles
4915,Los Angeles,Los Angeles,29.77,55-60%,0.059,12.01491957,0.258,726.64,36.34,0.01,590.7583262,3650.02292,0,14.55,0.225,4,0,52.04,6.35,35.23,13,5.1,9,15.5,8.5,21.8,45.17,4.69,Los Angeles
3060,Los Angeles,Los Angeles,29.76,55-60%,0.049,11.89127311,0.729,787.94,34.75,0,1462.809672,1457.240744,25.5,87.25,0.55,0,3,62.99,7.69,40.28,10.1,7.6,4.4,31.7,5,25.2,37.3,3.87,Los Angeles
5892,Los Angeles,Los Angeles,29.73,55-60%,0.058,11.53704074,0.227,726.64,52.5,0,1081.295319,1370.046443,0,1,0.23,6,0,47.34,5.78,32.79,12.77,7.8,5.9,22,4.3,24.6,49.59,5.14,Los Angeles
3161,Los Angeles,Los Angeles,29.62,55-60%,0.067,11.20058307,0.137,726.64,56.48,0,408.6938273,3423.479442,0,0,0.15,3,2.2,48.53,5.93,52.54,13.58,9.5,2.1,16.8,7.6,15.4,48.19,5,Los Angeles
5842,Los Angeles,South San Gabriel,29.58,55-60%,0.053,12.00161681,0.092,776.68,62.26,1.74,2098.257304,473.5709701,9,1,0.09,1,2,49.75,6.07,35.23,9.8,27.6,20.8,34.3,5.1,17.7,46.96,4.87,Los Angeles
5042,Los Angeles,Rowland Heights,29.58,55-60%,0.051,12.23579771,0.577,435.94,43.15,0,2427.76005,1971.092152,13,20.5,0.2,5,2,60.98,7.45,24.82,8.7,16.1,29.2,20,6.5,19.9,38.29,3.97,Los Angeles
5200,Los Angeles,West Hollywood,29.56,55-60%,0.05,11.79372492,0.472,787.94,44.33,0,1447.262004,1361.890682,13.05,68,0.53,0,0.3,58.57,7.15,26.25,12.3,2.1,19.8,32.7,6,19.9,39.86,4.13,Los Angeles
5317,Los Angeles,Los Angeles,29.54,55-60%,0.067,11.0285217,0.189,673.64,55.89,0,595.9679972,539.8754624,0.8,5.25,1.565,0,1.15,46.68,5.7,59.2,12.26,31.9,15.8,29,2.1,12.2,49.97,5.18,Los Angeles
6224,Los Angeles,Charter Oak,29.51,55-60%,0.059,12.13753758,0.127,767.83,59.36,0,1283.639679,628.096292,0.9,0,0.235,0,0.5,43.63,5.33,46.73,12.88,9.2,10,32.1,8.6,17.3,53.4,5.54,Los Angeles
3472,Los Angeles,Los Angeles,29.48,55-60%,0.059,11.67692826,0.06,726.64,51.56,0,1041.551646,859.7631366,36.1,0,0.04,4,0,44.07,5.38,60.47,18.49,12,2.4,19.1,6.8,21.5,52.82,5.48,Los Angeles
3878,Los Angeles,Long Beach,29.43,55-60%,0.042,11.84295139,0.065,462.53,77.7,0,8517.469971,1057.211865,0.7,3.5,0.195,0,3.25,43.89,5.36,55.73,10.47,15.8,5.8,15.7,5,20.9,52.95,5.49,Los Angeles
6642,Los Angeles,Lomita,29.34,55-60%,0.04,11.69864079,0.379,410.23,52.65,0,7643.673014,1122.742958,2.25,18.25,0.54,0,3.2,51.4,6.28,31.84,8.97,13.3,7.1,31.7,4.9,22.3,45.08,4.68,Los Angeles
5198,Los Angeles,West Covina,29.33,55-60%,0.056,12.07784169,0.042,756.45,80.5,0,1939.555339,662.4449774,0,1.5,0.37,3,0,45.13,5.51,45.41,10.27,21.4,17,27.7,4.1,16.1,51.31,5.32,Los Angeles
6769,Los Angeles,Torrance,29.32,55-60%,0.041,11.93383509,0.145,320.16,44.67,0,9551.116535,1121.230536,27.5,29.75,0.91,3,4.1,55.51,6.78,61.84,12.95,3.7,13.8,13.7,4.4,11,41.7,4.33,Los Angeles
3951,Los Angeles,Covina,29.31,55-60%,0.059,11.92861991,0.089,365.81,75.9,0,1321.078695,722.3708807,1,12,0.13,0,0.5,42.54,5.19,52.24,14.17,22.3,5.9,48.2,9.6,14.8,54.41,5.64,Los Angeles
6596,Los Angeles,West Covina,29.26,55-60%,0.058,12.02349439,0.192,365.81,77.98,0,1742.279277,1674.331054,3.5,0.3,0.15,3,0,48.07,5.87,54.71,12.24,15.7,9.5,37.3,4.7,13.8,48.05,4.98,Los Angeles
5224,Los Angeles,Glendora,29.25,55-60%,0.06,12.1740827,0.398,437.61,50.81,0,1213.186686,1929.48163,0,0,0.12,0,0.5,45.61,5.57,55.22,15.03,11.3,5.7,24.7,5.7,18.2,50.63,5.25,Los Angeles
3869,Los Angeles,Los Angeles,29.25,55-60%,0.065,11.70425543,0.085,726.64,26.04,0,522.5823441,889.1301489,0.25,0,0.32,3,10,45.14,5.51,46.48,13.05,3.6,6.8,20.2,5.9,21.2,51.17,5.31,Los Angeles
6653,Los Angeles,Palmdale,29.24,55-60%,0.062,8.370674158,0.042,289.8,33.09,0,3269.618672,840.1540351,0,0,0.21,0,0,27.92,3.41,113.1,21.22,25.3,8.5,44.9,13.9,21.6,82.69,8.58,Los Angeles
2537,Los Angeles,Los Angeles,29.19,55-60%,0.044,11.77801801,0.356,399.95,72.15,0,2364.528646,2077.096205,9.9,45.75,0.595,8,0.25,60.74,7.42,38.44,11.24,8.4,8.8,14.9,3.3,25.1,37.93,3.94,Los Angeles
4224,Los Angeles,West Covina,29.16,55-60%,0.052,12.22935789,0.156,435.94,33.13,0,2288.050008,566.5573917,3,4.8,0.085,5,0,41.04,5.01,42.16,11.58,18.2,14,21.6,4.9,15.5,56.1,5.82,Los Angeles
4739,Los Angeles,Long Beach,29.16,55-60%,0.041,11.83702161,0.066,339.04,69.6,0,12324.83317,951.2175963,0,0,0.41,11,0,42.22,5.15,48.45,11.61,17,6.6,32.6,4.1,16.6,54.53,5.66,Los Angeles
3276,Los Angeles,Los Angeles,29.15,55-60%,0.048,11.77429518,0.46,440.64,25.86,0,1642.062297,4623.029151,11.75,11,0.87,0,9.95,57.25,6.99,22.23,9.87,11.7,6.5,22.5,1.4,25.5,40.2,4.17,Los Angeles
4059,Los Angeles,Los Angeles,29.15,55-60%,0.053,11.72684954,0.215,801.23,61.17,0,1355.810689,2794.416207,0,3,0.46,0,9,55.82,6.82,34.82,8.29,8.4,6.8,21.1,3.7,14,41.22,4.28,Los Angeles
2775,Los Angeles,Los Angeles,29.13,55-60%,0.053,11.68192709,0.185,805.15,51.39,0,1410,1335.725289,2.75,3,0.1,2,0.5,48.17,5.88,35.47,9.3,13.9,6.3,34.8,6.6,25.6,47.75,4.95,Los Angeles
2668,Los Angeles,Los Angeles,29.1,55-60%,0.059,11.52942462,0.233,726.64,54.13,0,1057.879344,2859.984428,18,1.75,0.185,0,0.2,51.25,6.26,34.41,13.33,4.7,4.6,35.9,6.4,16.7,44.82,4.65,Los Angeles
2739,Los Angeles,Monterey Park,29.09,55-60%,0.053,12.00233411,0.171,748.7,51.71,0,1835.949707,869.0629537,0,0,0.15,0,0.5,42.32,5.17,36.6,9.43,24.6,43.7,50.7,4,26,54.26,5.63,Los Angeles
3356,Los Angeles,Los Angeles,29.06,55-60%,0.05,11.92720438,0.082,787.94,48.22,0,1370.844991,1382.72165,0,0,0.305,6,0.5,46.68,5.7,43.46,21.11,2.2,4.2,17.7,5.1,19.8,49.14,5.1,Los Angeles
4487,Los Angeles,East San Gabriel,28.91,55-60%,0.058,11.68274338,0.11,618.56,60.69,9.46,1488.460999,760.782582,13,29.6,0.2,0,1,55.92,6.83,21.62,10.22,10.7,19.7,25.7,7.1,16.6,40.82,4.23,Los Angeles
1526,Los Angeles,Pasadena,28.91,55-60%,0.058,11.25188699,0.386,634.13,45.73,0,1054.58964,1045.799608,5,0.3,0.01,2,7,48.63,5.94,50.78,10.92,3.5,3,12.2,8.2,10.7,46.93,4.87,Los Angeles
2253,Los Angeles,Los Angeles,28.86,55-60%,0.048,12.19449024,0.511,787.94,58.5,0,1708.741659,1830.797472,19.95,10,1.045,0,0,60.04,7.33,24.47,6.48,14.3,21.7,41.9,3.8,26.2,37.95,3.94,Los Angeles
5662,Los Angeles,Los Angeles,28.86,55-60%,0.06,13.05253739,0.146,726.64,58.08,0.21,704.3923442,3153.781923,1.8,3,0.15,10,5.5,62.07,7.58,40.11,8.09,8.8,6.3,25.2,7.6,16.7,36.71,3.81,Los Angeles
3910,Los Angeles,Los Angeles,28.86,55-60%,0.066,11.87764253,0.093,726.64,54.84,0,583.6533254,904.4525312,0,3,0.06,2,0,41.2,5.03,86.23,15.46,11.3,3.3,25.5,7.5,10,55.3,5.74,Los Angeles
5206,Los Angeles,Covina,28.83,55-60%,0.059,11.94555799,0.099,566.39,69.61,0,1443.131643,731.526842,1.4,1.2,0.395,0,0.5,44.67,5.45,43.24,10.95,13.9,10.2,23.2,5.9,18,50.95,5.29,Los Angeles
3425,Los Angeles,Whittier,28.8,55-60%,0.05,11.93784847,0.19,660.04,82.08,0,2614.28829,1167.673798,0,12,0.235,0,0.7,50.5,6.17,46.84,16.34,10.3,2.6,16.8,3.5,17.4,45.03,4.67,Los Angeles
2211,Los Angeles,Torrance,28.75,55-60%,0.041,12.06983746,0.581,320.16,62.58,30.39,10991.64315,3408.368697,1,5.85,0.06,5,0.3,55.16,6.73,35.45,14.45,10.9,5.8,13.8,4,9.2,41.15,4.27,Los Angeles
3174,Los Angeles,Glendora,28.72,55-60%,0.061,12.01688922,0.461,830.11,77.09,0.01,1201.454671,3181.391361,0,0,0.085,0,0.4,52.72,6.44,51.35,13.82,13.3,4.2,28.3,4.9,13.9,43.01,4.46,Los Angeles
3519,Los Angeles,Signal Hill,28.63,55-60%,0.041,11.6385894,0.344,311.06,22.31,0.01,17995.73665,760.9743088,17.55,144.65,0.99,0,3.5,52.29,6.38,46.41,14.58,7.6,3.4,20.3,4.1,14,43.23,4.48,Los Angeles
5096,Los Angeles,Industry,28.62,55-60%,0.053,12.36111436,0.605,729.7,28.47,0,1850.021647,3322.925611,2.55,9.5,0.63,5,3.2,61.96,7.57,24.24,8.89,10.3,10,26.6,7.2,10.9,36.46,3.78,Los Angeles
5201,Los Angeles,Azusa,28.62,55-60%,0.064,11.21433037,0.05,407.34,39.29,0,1051.920349,381.4737256,17.1,36.05,0.495,0,0.7,44.06,5.38,67.67,15.99,9.6,4.9,21.5,5,10.9,51.28,5.32,Los Angeles
6294,Los Angeles,La Verne,28.58,55-60%,0.061,12.624991,0.185,1008.98,63.69,0.04,608.7376607,624.3095057,3.5,14.7,0.465,1,0,53.99,6.59,39.16,12.61,9.7,1.7,24.9,9,19.3,41.8,4.34,Los Angeles
3417,Los Angeles,Los Angeles,28.54,55-60%,0.064,13.09110197,0.057,726.64,75.29,0,609.7599996,597.8179821,3.6,0,0.16,2,0,43.91,5.36,50.62,14.07,11.9,3.4,20.6,2.8,25.4,51.33,5.32,Los Angeles
5986,Los Angeles,Glendale,28.48,55-60%,0.062,11.36185219,0.25,889.66,56.88,0,1006.691325,1736.549403,0,19.05,0.2,2,2,55.5,6.78,28.6,11.18,8.3,7.8,17.6,3.3,18.1,40.51,4.2,Los Angeles
3469,Los Angeles,West Covina,28.48,55-60%,0.058,11.92035712,0.217,686.52,65.08,0,1744.15568,515.9225524,6,23,0.63,0,1.7,54.57,6.66,37.91,8.72,13.5,15.4,32.9,5.9,18.1,41.2,4.27,Los Angeles
2741,Los Angeles,Industry,28.46,55-60%,0.052,12.29942209,0.514,435.94,24.51,0,2067.030721,1608.627916,1,0.3,0.53,5,4.5,53.8,6.57,26.46,10.71,17,18.6,27.2,4.9,19.4,41.77,4.33,Los Angeles
5825,Los Angeles,Covina,28.43,55-60%,0.06,11.86013466,0.263,365.81,64.67,0,1402.647685,837.0313302,1.2,8.1,0.25,0,4.5,49.6,6.06,46.29,12.28,21.4,8.4,22.2,4.8,10.4,45.25,4.69,Los Angeles
2925,Los Angeles,Los Angeles,28.38,55-60%,0.059,11.64810526,0.113,726.64,59.71,0,1039.983653,844.5551409,9,0,0.06,6,0,45.53,5.56,63.43,19.24,8.2,4.9,29.5,1.2,22,49.22,5.11,Los Angeles
2702,Los Angeles,Los Angeles,28.35,55-60%,0.048,11.72613579,0.255,787.94,52.52,0,1631.599996,1220.115178,0,10.5,1.555,0,0,49.59,6.05,31.63,12.33,3.1,11.4,17.6,6.1,26,45.15,4.68,Los Angeles
5582,Los Angeles,Glendora,28.35,55-60%,0.061,12.06089359,0.124,437.61,64.45,0,1139.025991,2692.766693,0,0,0.22,0,0.75,45.56,5.56,49.98,14.95,10.4,8.8,22.2,6.5,19.5,49.13,5.1,Los Angeles
4087,Los Angeles,Los Angeles,28.23,55-60%,0.047,12.09098712,0.141,787.94,63.78,0,1787.309672,1153.567822,0.5,9.8,0.31,0,0.25,48.44,5.91,29.04,6.62,20.9,34.2,45.3,4,27.6,46.02,4.77,Los Angeles
4978,Los Angeles,Lancaster,28.22,55-60%,0.062,6.767426942,0.032,447.69,46.27,0,6228.699911,274.4005725,0,0,0.11,0,0,26.87,3.28,154.47,23.65,19.7,9.3,61.3,6.4,19.9,82.89,8.6,Los Angeles
3488,Los Angeles,Los Angeles,28.22,55-60%,0.057,11.54803852,0.613,726.64,38.43,0,1112.681305,2046.828964,18,16,0.32,4,1.2,60.22,7.35,29.66,7.94,4.5,4.8,25.3,10,23.6,36.99,3.84,Los Angeles
5542,Los Angeles,Rowland Heights,28.19,55-60%,0.051,12.09228064,0.281,425.42,57.41,0,2397.463379,886.6128181,0,1.5,0.21,0,0,42.1,5.14,28.38,9.84,21.1,43.8,60.2,9,27.6,52.86,5.48,Los Angeles
3213,Los Angeles,Pasadena,28.18,55-60%,0.058,11.15848897,0.936,634.13,38.49,0,1041.701345,2534.919274,8,10,0.76,0,4,58.08,7.09,24.72,8.36,5.8,9.3,36,4.5,17.4,38.3,3.97,Los Angeles
6423,Los Angeles,Pasadena,28.12,55-60%,0.059,11.40891526,0.178,634.13,86.9,0,1161.906677,518.9981641,0,0,0,0,0.4,38.74,4.73,39.91,9.3,24.8,10.3,46,3,23.7,57.31,5.95,Los Angeles
5805,Los Angeles,Torrance,28.11,55-60%,0.041,12.03290345,0.163,320.16,71.13,0,13409.00651,916.2344934,28,14,0.425,5,5,57.41,7.01,34.69,13.35,5.7,17.3,21.7,3.5,12.1,38.66,4.01,Los Angeles
2370,Los Angeles,Los Angeles,28.05,55-60%,0.049,11.89127311,0.331,787.94,55.59,0,1507.321655,1407.46846,5.7,46,0.275,0,0.3,55.45,6.77,26.2,11.81,5.5,11.8,22.7,7.2,22.3,39.94,4.14,Los Angeles
3443,Los Angeles,Alhambra,28.04,55-60%,0.052,12.02633308,0.656,797.88,50.27,0,1796.019714,1949.475389,1.2,5.1,0.22,0,0,51.71,6.31,33.62,8.66,15.3,13.3,33.5,1.5,9,42.81,4.44,Los Angeles
4328,Los Angeles,Downey,28.03,55-60%,0.047,12.149672,0.34,486.44,63.76,0,3806.763347,1004.917269,0,3,0.1,7,0,48.22,5.89,36.14,13.8,16,4.8,23.1,1,13.6,45.89,4.76,Los Angeles
5104,Los Angeles,Burbank,28.01,50-55%,0.059,11.75007252,0.073,786.33,53.76,0,1208.331645,257.0122014,19.1,3.25,0.22,0,0.5,43.83,5.35,33.76,11.97,6.9,16.3,27.8,5.8,28,50.45,5.23,Los Angeles
5088,Los Angeles,Santa Clarita,27.99,50-55%,0.066,9.99523899,0.216,667.58,19.44,0,274.4326604,1271.9999,2,3,0.485,1,7.25,47.93,5.85,45.04,12.23,10.7,1.6,19.4,8.1,16.8,46.1,4.78,Los Angeles
6458,Los Angeles,Los Angeles,27.99,50-55%,0.055,11.54586553,0.3,674.24,63.09,0,1213.940349,3526.668938,1.2,3.3,0.6,0,9.5,57.71,7.05,38.84,11,6.3,2.5,20.2,3.4,12,38.28,3.97,Los Angeles
2293,Los Angeles,Culver City,27.97,50-55%,0.045,11.76013155,0.388,261.61,69.14,0,2077.570984,3573.006073,0,18,0.08,8,0,48.71,5.95,29.98,9.81,9.2,6.8,21.9,5.8,20.3,45.34,4.7,Los Angeles
3628,Los Angeles,Los Angeles,27.95,50-55%,0.067,11.26083916,0.213,726.64,60.58,0.01,422.1074677,3092.14405,0,0,0.355,5,0.3,51.87,6.33,50.06,13.09,11.7,7.8,14,5.2,18.6,42.54,4.41,Los Angeles
3421,Los Angeles,Los Angeles,27.91,50-55%,0.046,11.69483322,0.548,440.64,48.74,0,1976.740662,1254.906456,0,1.5,0.16,0,2.5,44.45,5.43,36.86,12.21,8.2,9.1,24.3,4.2,19.8,49.57,5.14,Los Angeles
4985,Los Angeles,Los Angeles,27.88,50-55%,0.053,11.80853912,0.257,696.76,69.46,0,1445.146688,2325.538793,3.6,0.3,0.255,0,0.9,51.24,6.26,46.54,8.81,9.6,6.3,16.6,4.4,15.4,42.96,4.46,Los Angeles
